CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Syangboche	SYH	Syangboche	SYH
Sydney	SYD	Bankstown	BWU
Sydney	SYD	Palm Beach SPB	LBH
Sydney	SYD	Rose Bay SPB	RSE
Sydney	SYD	Metropolitan Area	SYD
Sydney	SYD	Kingsford Smith	SYD
Syktyvkar	SCW	Syktyvkar	SCW
Sylvester	SYV	Sylvester	SYV
Syracuse	SYR	Hancock Intl	SYR
Szczecin	SZZ	Goleniow	SZZ
Szczytno	SZY	Olsztyn-Mazury	SZY
Taman Negara	SXT	Sungai Tiang	SXT
Tampa	TPA	St Pete-Albert Whitted	SPG
Tel Aviv-Yafo	TLV	Sde Dov	SDV
Thandwe	SNW	Thandwe	SNW
Thessaloniki	SKG	Makedonia	SKG
Vojens	SKS	Skrydstrup	SKS
Warraber Island	SYU	Warraber Island	SYU
Wichita Falls	SPS	Kickapoo Downtown Apt	KIP
Wichita Falls	SPS	Metropolitan Area	SPS
Wichita Falls	SPS	Municipal/Sheppard AFB	SPS
Xi'an	SIA	Metropolitan Area	SIA
Xi'an	SIA	Xiguan	SIA
Xi'an	SIA	Xianyang Intl	XIY
Yekaterinburg	SVX	Koltsovo	SVX
Zaysan	SZI	Zaysan	SZI
Aitape	ATP	Tadji	TAJ
Al Fallujah	TQD	Al Taqaddum AB	TQD
Amarillo	AMA	Tradewind	TDW
Ankisatra	TZO	Tsimiroro	TZO
Antananarivo	TNR	Ivato Intl	TNR
Astana	TSE	International	TSE
Bandar Lampung	TKG	Radin Inten II	TKG
Belize City	BZE	Municipal	TZA
Berlin	BER	Tegel	TXL
Bor	TGP	Podkamennaya Tunguska	TGP
Bristol/Johnson/Kingsp	TRI	Tri-Cities Regional TN	TRI
Britton	TTO	Municipal	TTO
Caro	TZC	Tuscola Area	TZC
Catalao	TLZ	Catalao	TLZ
Cheadle	TIL	Cheadle	TIL
Chokwe	TGS	Chokwe	TGS
Chuuk	TKK	International	TKK
Daegu	TAE	International	TAE
Dashoguz	TAZ	Dashoguz	TAZ
Dawei	TVY	Dawei	TVY
Fort Leonard Wood	TBN	Waynesvl-St Robert Rgn	TBN
Huangshan	TXN	Tunxi Intl	TXN
Jinan	TNA	Yaoqiang Intl	TNA
Kigoma	TKQ	Kigoma	TKQ
King George Island	TNM	Tte. R. Marsh Martin	TNM
Knoxville	TYS	McGhee Tyson	TYS
Kuala Terengganu	TGG	Sultan Mahmud	TGG
Kulob	TJU	Kulob	TJU
Madrid	MAD	Torrejon	TOJ
Mexico City	MEX	Toluca-A.Lopez Mateos	TLC
Miami	MIA	Miami Executive	TMB
Miami	MIA	Dade-Collier T&T Apt	TNT
Morafenobe	TVA	Morafenobe	TVA
Mount Cook	MON	Pukaki (Twizel)	TWZ
Nanuya Levu	TTL	Turtle Island SPB	TTL
Newton	TNU	Municipal	TNU
Nuku'alofa	TBU	Fua'amotu Intl	TBU
Oklahoma City	OKC	Tinker AFB	TIK
Oran	ORN	Tafaraoui	TAF
Oslo	OSL	Sandefjord-Torp	TRF
Philadelphia	PHL	Trenton-Mercer	TTN
Pituffik	THU	Thule Air Base	THU
Plastun	TLY	Plastun	TLY
Podgorica	TGD	Podgorica	TGD
Poprad	TAT	Tatry	TAT
Port Townsend	TWD	Jefferson County Intl	TWD
Portland	PDX	Troutdale	TTD
Qingdao	TAO	Liuting Intl	TAO
Ramadan City	TFR	Wadi al Jandali	TFR
Rizal	TGB	Tagbita	TGB
San Vito	TOO	San Vito	TOO
Sao Tome	TMS	International	TMS
Sasereme	TDS	Sasereme	TDS
Satna	TNI	Satna	TNI
Singapore	SIN	Tengah	TGA
South Andros	TZN	Congo Town	TZN
South Lake Tahoe	TVL	Lake Tahoe	TVL
Staniel Cay	TYM	Staniel Cay	TYM
Statesboro	TBR	Bulloch County	TBR
StungTreng	TNX	StungTreng	TNX
Sukhothai	THS	Sukhothai	THS
Taba	TCP	International	TCP
Tabal Island	TBV	Tabal Island	TBV
Tabarka	TBJ	Ain Draham	TBJ
Tabas	TCX	Tabas	TCX
Tabatinga	TBT	International	TBT
Tabibuga	TBA	Tabibuga	TBA
Tabiteuea North	TBF	Tabiteuea North	TBF
Tabiteuea South	TSU	Tabiteuea South	TSU
Tablas Island	TBH	Tugdan	TBH
Tablelands	TBL	Tableland Homestead	TBL
Tablon de Tamara	TTM	Tablon de Tamara	TTM
Tabora	TBO	Tabora	TBO
Tabou	TXU	Tabou	TXU
Tabriz	TBZ	International	TBZ
Tabuaeran	TNV	Tabuaeran	TNV
Tabubil	TBG	Tabubil	TBG
Tabuk	TUU	Tabuk	TUU
Tacheng	TCG	Tacheng	TCG
Tachilek	THL	Tachilek	THL
Tacloban	TAC	D.Z. Romualdez	TAC
Tacna	TCQ	C.Ciriani Santa Rosa	TCQ
Tacoma	TIW	Gray AAF	GRF
Tacoma	TIW	McChord Field	TCM
Tacoma	TIW	Metropolitan Area	TIW
Tacoma	TIW	Tacoma Narrows	TIW
Tacuarembo	TAW	Tacuarembo	TAW
Tadjoura	TDJ	Tadjoura	TDJ
Taftan	TFT	Taftan	TFT
Taganrog	TGK	Taganrog	TGK
Tagbilaran	TAG	Tagbilaran	TAG
Tagula	TGL	Tagula	TGL
Taharoa	THH	Taharoa	THH
Tahoua	THZ	Tahoua	THZ
Taif	TIF	Taif	TIF
Tainan	TNN	Tainan	TNN
Taipei	TPE	Metropolitan Area	TPE
Taipei	TPE	Taiwan Taoyuan Int'l	TPE
Taipei	TPE	Songshan	TSA
Taiping	TPG	Taiping	TPG
Taisha	TSC	Taisha	TSC
Taitung	TTT	Fongnian	TTT
Taiyuan	TYN	Wusu Intl	TYN
Taizz	TAI	International	TAI
Tak	TKT	Tak	TKT
Takamatsu	TAK	Takamatsu	TAK
Takapoto	TKP	Takapoto	TKP
Takaroa	TKX	Takaroa	TKX
Takengon	TXE	Rembele	TXE
Takhli	TKH	Takhli	TKH
Takoradi	TKD	Takoradi	TKD
Takotna	TCT	Takotna	TCT
Taku Lodge	TKL	Sea Plane Base	TKL
Takume	TJN	Takume	TJN
Talakan	TLK	Talakan	TLK
Talara	TYL	Victor Monteas Arias	TYL
Talasea	TLW	Talasea	TLW
Talca	TLX	Panguilemo	TLX
Taldykorgan	TDK	Taldykorgan	TDK
Taliabu	TAX	Taliabu	TAX
Talkeetna	TKA	Talkeetna	TKA
Tallahassee	TLH	International	TLH
Tallinn	TLL	Lennart Meri	TLL
Taloqan	TQN	Taloqan	TQN
Taltal	TTC	Las Breas	TTC
Tam Ky	TMK	Tam Ky	TMK
Tamale	TML	Tamale	TML
Tamana	TMN	Tamana	TMN
Tamanrasset	TMR	Aguenar	TMR
Tamarindo	TNO	Tamarindo	TNO
Tambacounda	TUD	Tambacounda	TUD
Tambao	TMQ	Tambao	TMQ
Tambolaka	TMC	Waikabubak	TMC
Tambor	TMU	Tambor	TMU
Tambov	TBW	Donskoye	TBW
Tamchakett	THT	Tamchakett	THT
Tame	TME	Gabriel Vargas Santos	TME
Tampa	TPA	Clearwater Air Park	CLW
Tampa	TPA	North Aero Park	KYO
Tampa	TPA	MacDill AFB	MCF
Tampa	TPA	St.Pete-Clearwater Int	PIE
Tampa	TPA	St Pete-Albert Whitted	SPG
Tampa	TPA	Metropolitan Area	TPA
Tampa	TPA	International	TPA
Tampa	TPA	Peter O. Knight	TPF
Tampere	TMP	Tampere-Pirkkala	TMP
Tampico	TAM	F. Javier Mina Intl	TAM
Tamuin	TSL	Tamuin	TSL
Tamworth	TMW	Tamworth	TMW
Tana Toraja	TTR	Pongtiku	TTR
Tanacross	TSG	Tanacross	TSG
Tanah Grogot	TNB	Tanah Grogot	TNB
Tanahmerah	TMH	Tanahmerah	TMH
Tanana	TAL	Ralph M. Calhoun Mem.	TAL
Tanandava	TDV	Samangoky	TDV
Tanbar	TXR	Tanbar	TXR
Tandag	TDG	Tandag	TDG
Tandil	TDL	Tandil	TDL
Tanegashima	TNE	Tanegashima	TNE
Tanga	TGT	Tanga	TGT
Tangalooma	TAN	Tangalooma	TAN
Tangara da Serra	TGQ	Tangara da Serra	TGQ
Tangier	TNG	Ibn Batouta	TNG
Tangshan	TVS	Sannuhe	TVS
Tanjung Balai	TJB	Sei Bati	TJB
Tanjung Manis	TGC	Tanjung Manis	TGC
Tanjung Pandan	TJQ	H.A.S. Hanandjoeddin	TJQ
Tanjung Pinang	TNJ	Raja Haji Fisabilillah	TNJ
Tanjung Santan	TSX	Tanjung Santan	TSX
Tanjung Selor	TJS	Tanjung Harapan	TJS
Tanjung Warukin	TJG	Tanjung Warukin	TJG
Tanna Island	TAH	Whitegrass	TAH
Tan-Tan	TTA	Plage Blanche	TTA
Taos	TSM	Regional	TSM
Tapachula	TAP	International	TAP
Tapaktuan	TPK	Teuku Cut Ali	TPK
Tapeta	TPT	Tapeta	TPT
Tapini	TPI	Tapini	TPI
Taplejung	TPJ	Taplejung	TPJ
Tarabo	TBQ	Tarabo	TBQ
Tarakan	TRK	Juwata	TRK
Tarakbits	TRJ	Tarakbits	TRJ
Tarama	TRA	Tarama	TRA
Taranto	TAR	Grottaglie	TAR
Tarapaca	TCD	Tarapaca	TCD
Tarapaina	TAA	Tarapaina	TAA
Tarapoa	TPC	Tarapoa	TPC
Tarapoto	TPP	G.del Castillo Paredes	TPP
Tarauaca	TRQ	Jose Galera dos Santos	TRQ
Tarawa	TRW	Bonriki Intl	TRW
Tarbela Dam	TLB	Tarbela Dam	TLB
Tarcoola	TAQ	Tarcoola	TAQ
Taree	TRO	Taree	TRO
Targovishte	TGV	Bukhovtsi	TGV
Targu-Mures	TGM	Transilvania	TGM
Tari	TIZ	Tari	TIZ
Tarija	TJA	Cap. Oriel Lea Plaza	TJA
Tarin Kot	TII	Tereen	TII
Tarko-Sale	TQL	Tarko-Sale	TQL
Tartagal	TTG	Gral. Enrique Mosconi	TTG
Tartu	TAY	Ulenurme	TAY
Tashkent	TAS	International	TAS
Tasikmalaya	TSY	Wiriadinata	TSY
Taskul	TSK	Taskul	TSK
Tatakoto	TKV	Tatakoto	TKV
Tatalina	TLJ	Tatalina	TLJ
Tatitlek	TEK	Tatitlek	TEK
Tau	TAV	Tau	TAV
Taupo	TUO	Taupo	TUO
Tauramena	TAU	Tauramena	TAU
Tauranga	TRG	Tauranga	TRG
Tauta	TUT	Tauta	TUT
Taveuni Island	TVU	Matei	TVU
Tawa	TWY	Tawa	TWY
Tawau	TWU	Tawau	TWU
Tawi Tawi Island	TWT	Sanga-Sanga	TWT
Taylor	TWE	Taylor	TWE
Taylor	TYZ	Taylor	TYZ
Tbilisi	TBS	International	TBS
Tchibanga	TCH	Tchibanga	TCH
Tchien	THC	Tchien	THC
Te Anau	TEU	Manapouri	TEU
Tebessa	TEE	Tbessa	TEE
Tefe	TFF	Tefe	TFF
Tegucigalpa	TGU	Toncontin Intl	TGU
Tehachapi	TSP	Municipal	TSP
Tehran	THR	Imam Khomeini Intl	IKA
Tehran	THR	Metropolitan Area	THR
Tehran	THR	Mehrabad Intl	THR
Tehuacan	TCN	Tehuacan	TCN
Teixeira de Freitas	TXF	Teixeira de Freitas	TXF
Tekadu	TKB	Tekadu	TKB
Tekin	TKW	Tekin	TKW
Tekirdag	TEQ	Corlu	TEQ
Tel Aviv-Yafo	TLV	Sde Dov	SDV
Tel Aviv-Yafo	TLV	Metropolitan Area	TLV
Tel Aviv-Yafo	TLV	Ben Gurion Intl	TLV
Tela	TEA	Tela	TEA
Telefomin	TFM	Telefomin	TFM
Telemaco Borba	TEC	Telemaco Borba	TEC
Telfer	TEF	Telfer	TEF
Telida	TLF	Telida	TLF
Teller	TLA	Teller	TLA
Telluride	TEX	Regional	TEX
Telupid	TEL	Telupid	TEL
Tembagapura/Timika	TIM	Moses Kilangin	TIM
Teminabuan	TXM	Teminabuan	TXM
Temora	TEM	Temora	TEM
Temple	TPL	Draughon-Miller	TPL
Tena	TNW	Jumandy	TNW
Tenakee Springs	TKE	Tenakee SPB	TKE
Tenerife	TCI	Metropolitan Area	TCI
Tenerife	TCI	Tenerife-Norte	TFN
Tenerife	TCI	Tenerife-Sur	TFS
Tengchong	TCZ	Tuofeng	TCZ
Tenkodogo	TEG	Tenkodogo	TEG
Tennant Creek	TCA	Tennant Creek	TCA
Teofilo Otoni	TFL	Juscelino Kubitscheck	TFL
Tepic	TPQ	Amado Nervo	TPQ
Teptep	TEP	Teptep	TEP
Teraina	TNQ	Teraina	TNQ
Terapo	TEO	Terapo	TEO
Terceira Island	TER	Lajes	TER
Teresina	THE	Petronio Portella	THE
Termez	TMJ	Termez	TMJ
Ternate	TTE	Sultan Babullah	TTE
Ternopil	TNL	International	TNL
Terrace Bay	TCY	Terrace Bay	TCY
Terrell	TRL	Municipal	TRL
Teruel	TEV	Airport	TEV
Teseney	TES	Teseney	TES
Tete	TET	Chingozi	TET
Tetebedi	TDB	Tetebedi	TDB
Teterboro	TEB	Teterboro	TEB
Tetiaroa	TTI	Tetiaroa	TTI
Tetlin	TEH	Tetlin	TEH
Tetouan	TTU	Saniat R'mel	TTU
Tewantin	TWN	Tewantin	TWN
Texarkana	TXK	Regional - Webb Field	TXK
Tezpur	TEZ	Tezpur	TEZ
Tezu	TEI	Tezu	TEI
Thaba Nchu	TCU	Thaba Nchu	TCU
Thaba-Tseka	THB	Thaba-Tseka	THB
Thakhek	THK	Thakhek	THK
Thakurgaon	TKR	Thakurgaon	TKR
Thames	TMZ	Thames	TMZ
Thangool	THG	Thangool	THG
Thanh Hoa	THD	Tho Xuan	THD
Thanjavur	TJV	Thanjavur	TJV
The Bight	TBI	New Bight	TBI
Theda Station	TDN	Theda Station	TDN
Theodore	TDR	Theodore	TDR
Thermal	TRM	J.Cochran Regional	TRM
Thermopolis	THP	Hot Springs County	THP
Thief River Falls	TVF	Regional	TVF
Thimarafushi	TMF	Thimarafushi	TMF
Thingeyri	TEY	Selardalur	TEY
Thiruvananthapuram	TRV	International	TRV
Thisted	TED	Thisted	TED
Thohoyandou	THY	P.R. Mphephu	THY
Thomasville	TVI	Regional	TVI
Thompson Falls	THM	Thompson Falls	THM
Thorshofn	THO	Thorshofn	THO
Thumrait	TTH	Air Base	TTH
Thylungra	TYG	Thylungra	TYG
Tianjin	TSN	Binhai Intl	TSN
Tianshui	THQ	Maijishan	THQ
Tiaret	TID	Bou Chekif	TID
Tibooburra	TYB	Tibooburra	TYB
Tibu	TIB	Tibu	TIB
Ticantiqui	TJC	Ticantiqui	TJC
Tichit	THI	Tichit	THI
Tidjikja	TIY	Tidjikja	TIY
Tifalmin	TFB	Tifalmin	TFB
Tifton	TMA	Henry Tift Myers	TMA
Tiga	TGJ	Tiga	TGJ
Tijuana	TIJ	A.L. Rodriguez Intl	TIJ
Tikapur	TPU	Tikapur	TPU
Tikehau	TIH	Tikehau	TIH
Tiko	TKC	Tiko	TKC
Tilin	TIO	Tilin	TIO
Timaru	TIU	Richard Pearse	TIU
Timbavati	TDT	Tanda Tula	TDT
Timbedra	TMD	Timbedra	TMD
Timber Creek	TBK	Timber Creek	TBK
Timbiqui	TBD	Timbiqui	TBD
Timbunke	TBE	Timbunke	TBE
Timimoun	TMX	Timimoun	TMX
Timisoara	TSR	Traian Vuia	TSR
Tin City	TNC	Tin City	TNC
Tinak Island	TIC	Tinak Island	TIC
Tinboli	TCK	Tinboli	TCK
Tindouf	TIN	Tindouf	TIN
Tingo Maria	TGI	Tingo Maria	TGI
Tingwon	TIG	Tingwon	TIG
Tinian	TIQ	International	TIQ
Tiom	TMY	Tiom	TMY
Tioman Island	TOD	Tioman Island	TOD
Tippi	TIE	Tippi	TIE
Tiputini	TPN	Tiputini	TPN
Tirana	TIA	Nene Tereza Intl	TIA
Tiree	TRE	Tiree	TRE
Tiruchchirappalli	TRZ	Tiruchchirappalli	TRZ
Tirupati	TIR	Tirupati	TIR
Tissamaharama	TTW	Tissa Tank SPB	TTW
Titusville	TIX	Space Coast Regional	TIX
Tivat	TIV	Tivat	TIV
Tizimin	TZM	Cupul	TZM
Tlemcen	TLM	Zenata-Messali El Hadj	TLM
Tlokoeng	TKO	Tlokoeng	TKO
Toamasina	TMM	Toamasina	TMM
Tobago	TAB	A.N.R. Robinson Intl	TAB
Tobermorey	TYP	Tobermorey	TYP
Tobolsk	TOX	Tobolsk	TOX
Tobruk	TOB	Tobruk	TOB
Toccoa	TOC	R.G. LeTourneau Field	TOC
Tocoa	TCF	Tocoa	TCF
Tocopilla	TOQ	Barriles	TOQ
Tocumwal	TCW	Tocumwal	TCW
Togiak	TOG	Togiak	TOG
Tok	TKJ	Tok Junction	TKJ
Tokat	TJK	Tokat	TJK
Tokeen	TKI	Sea Plane Base	TKI
Tokoroa	TKZ	Tokoroa	TKZ
Tokunoshima	TKN	Tokunoshima	TKN
Tokushima	TKS	Tokushima	TKS
Tokyo	TYO	Tokyo Intl (Haneda)	HND
Tokyo	TYO	Narita Intl	NRT
Tokyo	TYO	Yokota AB	OKO
Tokyo	TYO	Metropolitan Area	TYO
Tol	TLO	Tol	TLO
Toledo	TDO	South Lewis County	TDO
Toledo	TOL	Executive	TDZ
Toledo	TOL	Metropolitan Area	TOL
Toledo	TOL	Express	TOL
Toledo	TOW	Luis dal Canalle Filho	TOW
Toliara	TLE	Toliara	TLE
Tolitoli	TLI	Lalos	TLI
Tolu	TLU	Golfo de Morrosquillo	TLU
Tom Price	TPR	Tom Price	TPR
Tomanggong	TMG	Tomanggong	TMG
Tombouctou	TOM	Tombouctou	TOM
Tomia	TQQ	Maranggo	TQQ
Tomsk	TOF	Bogashevo	TOF
Tonghua	TNH	Sanyuanpu	TNH
Tongliao	TGO	Tongliao	TGO
Tongoa Island	TGH	Tongoa Island	TGH
Tongren	TEN	Fenhuang	TEN
Tonopah	TPH	Metropolitan Area	TPH
Tonopah	TPH	Tonopah Arpt	TPH
Tonopah	TPH	Test Range	XSD
Tonu	TON	Tonu	TON
Toowoomba	TWB	Metropolitan Area	TWB
Toowoomba	TWB	Toowoomba Airport	TWB
Toowoomba	TWB	Brisbane West Wellcamp	WTB
Topeka	TOP	Forbes Field	FOE
Topeka	TOP	Metropolitan Area	TOP
Topeka	TOP	Philip Billard Muni	TOP
Torembi	TCJ	Torembi	TCJ
Torokina	TOK	Torokina	TOK
Tororo	TRY	Tororo	TRY
Torrance	TOA	Zamperini Field	TOA
Torreon	TRC	Francisco Sarabia Intl	TRC
Torres	TSQ	Torres	TSQ
Torres Islands	TOH	Torres Islands	TOH
Torrington	TOR	Municipal	TOR
Torsby	TYF	Torsby	TYF
Tortola	TOV	Terrance B. Lettsome	EIS
Tortola	TOV	Road Town SPB	RAD
Tortola	TOV	Metropolitan Area	TOV
Tortola	TOV	West End SPB	TOV
Tortoli	TTB	Arbatax	TTB
Tortuguero	TTQ	Tortuguero	TTQ
Torwood	TWP	Torwood	TWP
Tosontsengel	TNZ	Tosontsengel	TNZ
Totness	TOT	Totness	TOT
Tottori	TTJ	Tottori	TTJ
Touba	TOZ	Mahana	TOZ
Tougan	TUQ	Tougan	TUQ
Touggourt	TGR	Sidi Mahdi	TGR
Touho	TOU	Touho	TOU
Toulon/Hyeres	TLN	La Palyvestre	TLN
Toulouse	TLS	Blagnac	TLS
Tours	TUF	Val de Loire	TUF
Toussus-le-Noble	TNF	Toussus-le-Noble	TNF
Townsville	TSV	International	TSV
Toyama	TOY	Toyama	TOY
Toyooka	TJH	Tajima	TJH
Tozeur	TOE	Nefta	TOE
Trabzon	TZX	Trabzon	TZX
Trang	TST	Trang	TST
Trapani	TPS	Birgi	TPS
Traralgon	TGN	Latrobe Valley	TGN
Trat	TDX	Trat	TDX
Traverse City	TVC	Cherry Capital	TVC
Treasure Cay	TCB	Treasure Cay	TCB
Treinta y Tres	TYT	Treinta y Tres	TYT
Trenton	TRX	Municipal	TRX
Trepell	TQP	Trepell	TQP
Tres Esquinas	TQS	E. Esquerra Cubides AB	TQS
Tres Lagoas	TJL	Plinio Alarcom	TJL
Trieste	TRS	Ronchi dei Legionari	TRS
Trincomalee	TRR	Harbour SPB	THW
Trincomalee	TRR	China Bay	TRR
Trinidad	TAD	Perry Stokes	TAD
Trinidad	TDA	Trinidad	TDA
Trinidad	TDD	Jorge Henrich Arauz	TDD
Trinidad	TND	Alberto Delgado	TND
Tripoli	TIP	Mitiga	MJI
Tripoli	TIP	International	TIP
Trollhattan/Vanersborg	THN	Trollhattan/Vanersborg	THN
Trombetas	TMT	Trombetas	TMT
Trompeteros	TDP	Trompeteros	TDP
Tromso	TOS	Langnes	TOS
Trona	TRH	Trona	TRH
Trondheim	TRD	Vaernes	TRD
Troy	TOI	Municipal	TOI
Truckee	TKF	Truckee-Tahoe	TKF
Trujillo	TJI	Capiro	TJI
Trujillo	TRU	C.Martinez de Pinillos	TRU
Truscott-Mungalalu	TTX	Truscott-Mungalalu	TTX
Truth or Consequences	TCS	Municipal	TCS
Tsaratanana	TTS	Tsaratanana	TTS
Tsetserleg	TSZ	Tsetserleg	TSZ
Tsewi	TSW	Tsewi	TSW
Tshabong	TBY	Tshabong	TBY
Tshikapa	TSH	Tshikapa	TSH
Tshipise	TSD	Tshipise	TSD
Tsile Tsile	TSI	Tsile Tsile	TSI
Tsumeb	TSB	Tsumeb	TSB
Tsushima	TSJ	Tsushima	TSJ
Tuba City	TBC	Tuba City	TBC
Tubuai	TUB	Mataura	TUB
Tubuala	TUW	Tubuala	TUW
Tucson	TUS	Marana Regional	AVW
Tucson	TUS	Davis-Monthan AFB	DMA
Tucson	TUS	Metropolitan Area	TUS
Tucson	TUS	International	TUS
Tucuma	TUZ	Tucuma	TUZ
Tucuman	TUC	Benjamin Matienzo	TUC
Tucumcari	TCC	Municipal	TCC
Tucupita	TUV	San Rafael	TUV
Tucurui	TUR	Tucurui	TUR
Tufi	TFI	Tufi	TFI
Tuguegarao	TUG	Tuguegarao	TUG
Tula	TYA	Klokovo	TYA
Tulaghi	TLG	Heliport	TLG
Tulare	TLR	Mefford Field	TLR
Tulcan	TUA	Luis A. Mantilla Intl	TUA
Tulcea	TCE	Delta Dunarii	TCE
Tuli Lodge	TLD	Tuli Lodge	TLD
Tullahoma	THA	Regional	THA
Tulsa	TUL	Richard Lloyd Jones Jr	RVS
Tulsa	TUL	Metropolitan Area	TUL
Tulsa	TUL	International	TUL
Tuluksak	TLT	Tuluksak	TLT
Tulum	TUY	Tulum	TUY
Tum	TUJ	Tum	TUJ
Tumaco	TCO	La Florida	TCO
Tumbang Samba	TBM	Tumbang Samba	TBM
Tumbes	TBP	Pedro Canga Rodriguez	TBP
Tumbler Ridge	TUX	Tumbler Ridge	TUX
Tumeremo	TMO	Tumeremo	TMO
Tumlingtar	TMI	Tumlingtar	TMI
Tumolbil	TLP	Tumolbil	TLP
Tumut	TUM	Tumut	TUM
Tungsten	TNS	Cantung	TNS
Tunis	TUN	Carthage	TUN
Tununak	TNK	Tununak	TNK
Tupai	TPX	Tupai	TPX
Tupelo	TUP	Regional	TUP
Turaif	TUI	Turaif	TUI
Turbat	TUK	International	TUK
Turbo	TRB	Gonzalo Mejia	TRB
Turin	TRN	Caselle	TRN
Turkey Creek	TKY	Turkey Creek	TKY
Turku	TKU	Turku	TKU
Turpan	TLQ	Jiaohe	TLQ
Turukhansk	THX	Turukhansk	THX
Tuscaloosa	TCL	Regional	TCL
Tuskegee	TGE	Sharpe Field	TGE
Tuticorin	TCR	Tuticorin	TCR
Tuxtla Gutierrez	TGZ	Angel Albino Corzo Int	TGZ
Tuy Hoa	TBB	Dong Tac	TBB
Tuzla	TZL	International	TZL
Twentynine Palms	TNP	Twentynine Palms	TNP
Twin Falls	TWF	Magic Valley Regional	TWF
Twin Hills	TWA	Twin Hills	TWA
Tyler	TYR	Pounds Regional	TYR
Tynda	TYD	Tynda	TYD
Tyonek	TYE	Tyonek	TYE
Tyumen	TJM	Roshchino	TJM
Venice	VCE	Treviso/Sant'Angelo	TSF
York	THV	York	THV
Adana	ADA	Incirlik AB	UAB
Al Ula	ULH	Majeed Bin Abdulaziz	ULH
Baruun-Urt	UUN	Baruun-Urt	UUN
Bilogai	UGU	Bilogai	UGU
Bouarfa	UAR	Bouarfa	UAR
Buchanan	UCN	Buchanan	UCN
Bugulma	UUA	Bugulma	UUA
Buin	UBI	Buin	UBI
Bulagtai	UGT	Bulagtai	UGT
Bulgan	UGA	Bulgan	UGA
Buol	UOL	Pogogul	UOL
Burg Feuerstein	URD	Burg Feuerstein	URD
Busuanga	USU	Francisco B. Reyes	USU
Castilho	URB	Urubupunga	URB
Columbus	UBS	AFB	CBM
Columbus	UBS	Golden Triangle Rgnl	GTR
Columbus	UBS	Metropolitan Area	UBS
Columbus	UBS	Lowndes County	UBS
Concord	USA	Regional	USA
Curuzu Cuatia	UZU	Curuzu Cuatia	UZU
Eunice	UCE	Eunice	UCE
Forks	UIL	Quillayute	UIL
Guam	GUM	Andersen AFB	UAM
Gulu	ULU	Gulu	ULU
Gurayat	URY	Gurayat	URY
Havana	HAV	Playa Baracoa	UPB
Hawi	UPP	Upolu	UPP
Hope Bay	UZM	Doris Lake Ice A/P	JOJ
Hope Bay	UZM	Hope Bay Airport	UZM
Ilha Comandatuba/Una	UNA	Ilha Comandatuba/Una	UNA
Jaluit Island	UIT	Jaluit Island	UIT
Juneau	UNU	Dodge County	UNU
Kalumburu	UBU	Kalumburu	UBU
Kharga	UVL	Kharga	UVL
Kiunga	UNG	Kiunga	UNG
Ko Samui	USM	Ko Samui	USM
Kumejima	UEO	Kumejima	UEO
Kunduz	UND	Kunduz	UND
Kuparuk	UUK	Ugnu-Kuparuk	UUK
Kuressaare	URE	Kuressaare	URE
Kursk	URS	Vostochny	URS
Lensk	ULK	Lensk	ULK
Luau	UAL	Luau	UAL
Lutsk	UCK	Lutsk	UCK
Mabaruma	USI	Mabaruma	USI
Mabuiag Island	UBB	Mabuiag Island	UBB
Makassar	UPG	Sultan Hasanuddin	UPG
Manumu	UUU	Manumu	UUU
Mercury	DRA	Yucca Airstrip	UCC
Moruroa Atoll	UOA	Moruroa Atoll	UOA
Mount Aue	UAE	Mount Aue	UAE
Mukeiras	UKR	Mukeiras	UKR
Mukhaizna	UKH	Mukhaizna	UKH
Mulatos	ULS	Mulatos	ULS
Mull	ULL	Mull	ULL
Mutare	UTA	Mutare	UTA
Muttaburra	UTB	Muttaburra	UTB
Narsarsuaq	UAK	Narsarsuaq	UAK
New Ulm	ULM	Municipal	ULM
Nuku	UKU	Nuku	UKU
Nutwood Downs	UTD	Nutwood Downs	UTD
Nyala	UYL	Nyala	UYL
Olgii	ULG	Olgii	ULG
Ondorkhaan	UNR	Ondorkhaan	UNR
Osaka	OSA	Kobe	UKB
Ouvea	UVE	Ouloup	UVE
Oxford	UOX	University-Oxford	UOX
Palm Springs	PSP	Bermuda Dunes	UDD
Pilot Point	PIP	Ugashik Bay	UGB
Punta de Maisi	UMA	Punta de Maisi	UMA
Qacha's Nek	UNE	Qacha's Nek	UNE
Quakertown	UKT	Quakertown	UKT
Queenstown	UEE	Queenstown	UEE
Queenstown	UTW	Queenstown	UTW
Quelimane	UEL	Quelimane	UEL
Quetta	UET	International	UET
Qui Nhon	UIH	Phu Cat	UIH
Quibdo	UIB	El Carano	UIB
Quilpie	ULP	Quilpie	ULP
Quimper	UIP	Pluguffan	UIP
Quince Mil	UMI	Quince Mil	UMI
Quincy	UIN	Regional (Baldwin Fld)	UIN
Quirindi	UIR	Quirindi	UIR
Quito	UIO	Mariscal Sucre Intl	UIO
Quoin Hill	UIQ	Quoin Hill	UIQ
Quthing	UTG	Quthing	UTG
Ranong	UNN	Ranong	UNN
Rouen	URO	Vallee de Seine	URO
Samburu	UAS	Buffalo Spring	UAS
San Juan	UAQ	Domingo F. Sarmiento	UAQ
